DESC,DATABASE,TABLE,ID,COLUMN,TYPE,LENGHT,DEC,ALT
,HR_PROD,PAY_PEOPLE_GROUPS,40,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PAY_PEOPLE_GROUPS,41,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PAY_PEOPLE_GROUPS,42,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PAY_RUN_BALANCES,1,RUN_BALANCE_ID,NUMBER,22,0,RUN_BALANCE_ID
,HR_PROD,PAY_RUN_BALANCES,2,DEFINED_BALANCE_ID,NUMBER,22,0,DEFINED_BALANCE_ID
,HR_PROD,PAY_RUN_BALANCES,3,EFFECTIVE_DATE,DATE,7,0,EFFECTIVE_DATE
,HR_PROD,PAY_RUN_BALANCES,4,BALANCE_VALUE,NUMBER,22,0,BALANCE_VALUE
,HR_PROD,PAY_RUN_BALANCES,5,ASSIGNMENT_ACTION_ID,NUMBER,22,0,ASSIGNMENT_ACTION_ID
,HR_PROD,PAY_RUN_BALANCES,6,ASSIGNMENT_ID,NUMBER,22,0,ASSIGNMENT_ID
,HR_PROD,PAY_RUN_BALANCES,7,ACTION_SEQUENCE,NUMBER,22,0,ACTION_SEQUENCE
,HR_PROD,PAY_RUN_RESULT_VALUES,1,INPUT_VALUE_ID,NUMBER,22,0,INPUT_VALUE_ID
,HR_PROD,PAY_RUN_RESULT_VALUES,2,RUN_RESULT_ID,NUMBER,22,0,RUN_RESULT_ID
,HR_PROD,PAY_RUN_RESULT_VALUES,3,RESULT_VALUE,VARCHAR2,60,0,RESULT_VALUE
,HR_PROD,PAY_RUN_RESULT_VALUES,4,FORMULA_RESULT_FLAG,VARCHAR2,1,0,FORMULA_RESULT_FLAG
,HR_PROD,PAY_RUN_RESULTS,1,RUN_RESULT_ID,NUMBER,22,0,RUN_RESULT_ID
,HR_PROD,PAY_RUN_RESULTS,2,ELEMENT_TYPE_ID,NUMBER,22,0,ELEMENT_TYPE_ID
,HR_PROD,PAY_RUN_RESULTS,3,ASSIGNMENT_ACTION_ID,NUMBER,22,0,ASSIGNMENT_ACTION_ID
,HR_PROD,PAY_RUN_RESULTS,4,ENTRY_TYPE,VARCHAR2,1,0,ENTRY_TYPE
,HR_PROD,PAY_RUN_RESULTS,5,SOURCE_ID,NUMBER,22,0,SOURCE_ID
,HR_PROD,PAY_RUN_RESULTS,6,SOURCE_TYPE,VARCHAR2,1,0,SOURCE_TYPE
,HR_PROD,PAY_RUN_RESULTS,7,STATUS,VARCHAR2,2,0,STATUS
,HR_PROD,PAY_RUN_RESULTS,8,JURISDICTION_CODE,VARCHAR2,30,0,JURISDICTION_CODE
,HR_PROD,PAY_RUN_RESULTS,9,START_DATE,DATE,7,0,START_DATE
,HR_PROD,PAY_RUN_RESULTS,10,END_DATE,DATE,7,0,END_DATE
,HR_PROD,PAY_RUN_RESULTS,11,ELEMENT_ENTRY_ID,NUMBER,22,0,ELEMENT_ENTRY_ID
,HR_PROD,PAY_RUN_RESULTS,12,ENTRY_PROCESS_PATH,VARCHAR2,2500,0,ENTRY_PROCESS_PATH
,HR_PROD,PAY_RUN_RESULTS,13,TIME_DEFINITION_ID,NUMBER,22,0,TIME_DEFINITION_ID
,HR_PROD,PAY_RUN_RESULTS,14,LOCAL_UNIT_ID,NUMBER,22,0,LOCAL_UNIT_ID
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,1,ABS_ATTENDANCE_REASON_ID,NUMBER,22,0,ABS_ATTENDANCE_REASON_ID
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,3,ABSENCE_ATTENDANCE_TYPE_ID,NUMBER,22,0,ABSENCE_ATTENDANCE_TYPE_ID
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,4,NAME,VARCHAR2,30,0,NAME
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,9,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,10,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,11,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,12,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ABS_ATTENDANCE_REASONS,13,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,1,ABSENCE_ATTENDANCE_TYPE_ID,NUMBER,22,0,ABSENCE_ATTENDANCE_TYPE_ID
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,2,LANGUAGE,VARCHAR2,4,0,LANGUAGE
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,3,SOURCE_LANG,VARCHAR2,4,0,SOURCE_LANG
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,4,NAME,VARCHAR2,30,0,NAME
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,5,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,6,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,7,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,8,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ABS_ATTENDANCE_TYPES_TL,9,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,1,ABSENCE_ATTENDANCE_TYPE_ID,NUMBER,22,0,ABSENCE_ATTENDANCE_TYPE_ID
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,3,INPUT_VALUE_ID,NUMBER,22,0,INPUT_VALUE_ID
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,4,DATE_EFFECTIVE,DATE,7,0,DATE_EFFECTIVE
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,5,NAME,VARCHAR2,30,0,NAME
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,6,ABSENCE_CATEGORY,VARCHAR2,30,0,ABSENCE_CATEGORY
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,7,DATE_END,DATE,7,0,DATE_END
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,8,HOURS_OR_DAYS,VARCHAR2,1,0,HOURS_OR_DAYS
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,9,INCREASING_OR_DECREASING_FLAG,VARCHAR2,1,0,INCREASING_OR_DECREASING_FLAG
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,35,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,36,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,37,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,38,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ABSENCE_ATTENDANCE_TYPES,39,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ABSENCE_ATTENDANCES,1,ABSENCE_ATTENDANCE_ID,NUMBER,22,0,ABSENCE_ATTENDANCE_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,3,ABSENCE_ATTENDANCE_TYPE_ID,NUMBER,22,0,ABSENCE_ATTENDANCE_TYPE_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,4,ABS_ATTENDANCE_REASON_ID,NUMBER,22,0,ABS_ATTENDANCE_REASON_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,5,PERSON_ID,NUMBER,22,0,PERSON_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,6,AUTHORISING_PERSON_ID,NUMBER,22,0,AUTHORISING_PERSON_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,9,ABSENCE_DAYS,NUMBER,22,0,ABSENCE_DAYS
,HR_PROD,PER_ABSENCE_ATTENDANCES,10,ABSENCE_HOURS,NUMBER,22,0,ABSENCE_HOURS
,HR_PROD,PER_ABSENCE_ATTENDANCES,11,DATE_END,DATE,7,0,DATE_END
,HR_PROD,PER_ABSENCE_ATTENDANCES,12,DATE_NOTIFICATION,DATE,7,0,DATE_NOTIFICATION
,HR_PROD,PER_ABSENCE_ATTENDANCES,13,DATE_PROJECTED_END,DATE,7,0,DATE_PROJECTED_END
,HR_PROD,PER_ABSENCE_ATTENDANCES,14,DATE_PROJECTED_START,DATE,7,0,DATE_PROJECTED_START
,HR_PROD,PER_ABSENCE_ATTENDANCES,15,DATE_START,DATE,7,0,DATE_START
,HR_PROD,PER_ABSENCE_ATTENDANCES,16,OCCURRENCE,NUMBER,22,0,OCCURRENCE
,HR_PROD,PER_ABSENCE_ATTENDANCES,17,SSP1_ISSUED,VARCHAR2,30,0,SSP1_ISSUED
,HR_PROD,PER_ABSENCE_ATTENDANCES,23,PROGRAM_APPLICATION_ID,NUMBER,22,0,PROGRAM_APPLICATION_ID
,HR_PROD,PER_ABSENCE_ATTENDANCES,27,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_ABSENCE_ATTENDANCES,28,ATTRIBUTE2,DATE,150,0,ATTRIBUTE2
,HR_PROD,PER_ABSENCE_ATTENDANCES,29,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_ABSENCE_ATTENDANCES,47,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ABSENCE_ATTENDANCES,48,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ABSENCE_ATTENDANCES,49,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ABSENCE_ATTENDANCES,50,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ABSENCE_ATTENDANCES,51,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ABSENCE_ATTENDANCES,56,REASON_FOR_NOTIFICATION_DELAY,VARCHAR2,2000,0,REASON_FOR_NOTIFICATION_DELAY
,HR_PROD,PER_ABSENCE_ATTENDANCES,57,ACCEPT_LATE_NOTIFICATION_FLAG,VARCHAR2,30,0,ACCEPT_LATE_NOTIFICATION_FLAG
,HR_PROD,PER_ABSENCE_ATTENDANCES,91,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_ADDRESSES,1,ADDRESS_ID,NUMBER,22,0,ADDRESS_ID
,HR_PROD,PER_ADDRESSES,3,PERSON_ID,NUMBER,22,0,PERSON_ID
,HR_PROD,PER_ADDRESSES,4,DATE_FROM,DATE,7,0,DATE_FROM
,HR_PROD,PER_ADDRESSES,5,PRIMARY_FLAG,VARCHAR2,30,0,PRIMARY_FLAG
,HR_PROD,PER_ADDRESSES,6,STYLE,VARCHAR2,30,0,STYLE
,HR_PROD,PER_ADDRESSES,7,ADDRESS_LINE1,VARCHAR2,240,0,ADDRESS_LINE1
,HR_PROD,PER_ADDRESSES,8,ADDRESS_LINE2,VARCHAR2,240,0,ADDRESS_LINE2
,HR_PROD,PER_ADDRESSES,9,ADDRESS_LINE3,VARCHAR2,240,0,ADDRESS_LINE3
,HR_PROD,PER_ADDRESSES,10,ADDRESS_TYPE,VARCHAR2,30,0,ADDRESS_TYPE
,HR_PROD,PER_ADDRESSES,11,COUNTRY,VARCHAR2,60,0,COUNTRY
,HR_PROD,PER_ADDRESSES,12,DATE_TO,DATE,7,0,DATE_TO
,HR_PROD,PER_ADDRESSES,13,POSTAL_CODE,VARCHAR2,30,0,POSTAL_CODE
,HR_PROD,PER_ADDRESSES,14,REGION_1,VARCHAR2,120,0,REGION_1
,HR_PROD,PER_ADDRESSES,15,REGION_2,VARCHAR2,120,0,REGION_2
,HR_PROD,PER_ADDRESSES,16,REGION_3,VARCHAR2,120,0,REGION_3
,HR_PROD,PER_ADDRESSES,20,TOWN_OR_CITY,VARCHAR2,30,0,TOWN_OR_CITY
,HR_PROD,PER_ADDRESSES,46,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ADDRESSES,47,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ADDRESSES,48,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ADDRESSES,49,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ADDRESSES,50,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ADDRESSES,51,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_ADDRESSES,53,ADD_INFORMATION14,VARCHAR2,150,0,ADD_INFORMATION14
,HR_PROD,PER_ADDRESSES,54,ADD_INFORMATION15,VARCHAR2,150,0,ADD_INFORMATION15
,HR_PROD,PER_ADDRESSES,55,ADD_INFORMATION16,VARCHAR2,150,0,ADD_INFORMATION16
,HR_PROD,PER_ADDRESSES,56,ADD_INFORMATION17,VARCHAR2,150,0,ADD_INFORMATION17
,HR_PROD,PER_ADDRESSES,57,ADD_INFORMATION18,VARCHAR2,150,0,ADD_INFORMATION18
,HR_PROD,PER_ADDRESSES,60,PARTY_ID,NUMBER,22,0,PARTY_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,1,ASSIGNMENT_ID,NUMBER,22,0,ASSIGNMENT_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,2,EFFECTIVE_START_DATE,DATE,7,0,EFFECTIVE_START_DATE
,HR_PROD,PER_ALL_ASSIGNMENTS_F,3,EFFECTIVE_END_DATE,DATE,7,0,EFFECTIVE_END_DATE
,HR_PROD,PER_ALL_ASSIGNMENTS_F,6,GRADE_ID,NUMBER,22,0,GRADE_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,7,POSITION_ID,NUMBER,22,0,POSITION_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,8,JOB_ID,NUMBER,22,0,JOB_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,9,ASSIGNMENT_STATUS_TYPE_ID,NUMBER,22,0,ASSIGNMENT_STATUS_TYPE_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,10,PAYROLL_ID,NUMBER,22,0,PAYROLL_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,11,LOCATION_ID,NUMBER,22,0,LOCATION_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,13,SUPERVISOR_ID,NUMBER,22,0,SUPERVISOR_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,15,PERSON_ID,NUMBER,22,0,PERSON_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,18,ORGANIZATION_ID,NUMBER,22,0,ORGANIZATION_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,19,PEOPLE_GROUP_ID,NUMBER,22,0,PEOPLE_GROUP_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,22,PAY_BASIS_ID,NUMBER,22,0,PAY_BASIS_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,23,ASSIGNMENT_SEQUENCE,NUMBER,22,0,ASSIGNMENT_SEQUENCE
,HR_PROD,PER_ALL_ASSIGNMENTS_F,24,ASSIGNMENT_TYPE,VARCHAR2,1,0,ASSIGNMENT_TYPE
,HR_PROD,PER_ALL_ASSIGNMENTS_F,25,PRIMARY_FLAG,VARCHAR2,30,0,PRIMARY_FLAG
,HR_PROD,PER_ALL_ASSIGNMENTS_F,27,ASSIGNMENT_NUMBER,VARCHAR2,30,0,ASSIGNMENT_NUMBER
,HR_PROD,PER_ALL_ASSIGNMENTS_F,32,EMPLOYMENT_CATEGORY,VARCHAR2,30,0,EMPLOYMENT_CATEGORY
,HR_PROD,PER_ALL_ASSIGNMENTS_F,39,PERIOD_OF_SERVICE_ID,NUMBER,22,0,PERIOD_OF_SERVICE_ID
,HR_PROD,PER_ALL_ASSIGNMENTS_F,61,ASS_ATTRIBUTE1,VARCHAR2,150,0,ASS_ATTRIBUTE1
,HR_PROD,PER_ALL_ASSIGNMENTS_F,62,ASS_ATTRIBUTE2,VARCHAR2,150,0,ASS_ATTRIBUTE2
,HR_PROD,PER_ALL_ASSIGNMENTS_F,91,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ALL_ASSIGNMENTS_F,92,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ALL_ASSIGNMENTS_F,93,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ALL_ASSIGNMENTS_F,94,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ALL_ASSIGNMENTS_F,95,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ALL_PEOPLE_F,1,PERSON_ID,NUMBER,22,0,PERSON_ID
,HR_PROD,PER_ALL_PEOPLE_F,2,EFFECTIVE_START_DATE,DATE,7,0,EFFECTIVE_START_DATE
,HR_PROD,PER_ALL_PEOPLE_F,3,EFFECTIVE_END_DATE,DATE,7,0,EFFECTIVE_END_DATE
,HR_PROD,PER_ALL_PEOPLE_F,4,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_ALL_PEOPLE_F,5,PERSON_TYPE_ID,NUMBER,22,0,PERSON_TYPE_ID
,HR_PROD,PER_ALL_PEOPLE_F,6,LAST_NAME,VARCHAR2,150,0,LAST_NAME
,HR_PROD,PER_ALL_PEOPLE_F,7,START_DATE,DATE,7,0,START_DATE
,HR_PROD,PER_ALL_PEOPLE_F,15,CURRENT_EMP_OR_APL_FLAG,VARCHAR2,30,0,CURRENT_EMP_OR_APL_FLAG
,HR_PROD,PER_ALL_PEOPLE_F,16,CURRENT_EMPLOYEE_FLAG,VARCHAR2,30,0,CURRENT_EMPLOYEE_FLAG
,HR_PROD,PER_ALL_PEOPLE_F,17,DATE_EMPLOYEE_DATA_VERIFIED,DATE,7,0,DATE_EMPLOYEE_DATA_VERIFIED
,HR_PROD,PER_ALL_PEOPLE_F,18,DATE_OF_BIRTH,DATE,7,0,DATE_OF_BIRTH
,HR_PROD,PER_ALL_PEOPLE_F,19,EMAIL_ADDRESS,VARCHAR2,240,0,EMAIL_ADDRESS
,HR_PROD,PER_ALL_PEOPLE_F,20,EMPLOYEE_NUMBER,VARCHAR2,30,0,EMPLOYEE_NUMBER
,HR_PROD,PER_ALL_PEOPLE_F,23,FIRST_NAME,VARCHAR2,150,0,FIRST_NAME
,HR_PROD,PER_ALL_PEOPLE_F,25,FULL_NAME,VARCHAR2,240,0,FULL_NAME
,HR_PROD,PER_ALL_PEOPLE_F,26,HOLD_APPLICANT_DATE_UNTIL,DATE,7,0,HOLD_APPLICANT_DATE_UNTIL
,HR_PROD,PER_ALL_PEOPLE_F,29,KNOWN_AS,VARCHAR2,80,0,KNOWN_AS
,HR_PROD,PER_ALL_PEOPLE_F,33,MARITAL_STATUS,VARCHAR2,30,0,MARITAL_STATUS
,HR_PROD,PER_ALL_PEOPLE_F,34,MIDDLE_NAMES,VARCHAR2,60,0,MIDDLE_NAMES
,HR_PROD,PER_ALL_PEOPLE_F,35,NATIONALITY,VARCHAR2,30,0,NATIONALITY
,HR_PROD,PER_ALL_PEOPLE_F,36,NATIONAL_IDENTIFIER,VARCHAR2,30,0,NATIONAL_IDENTIFIER
,HR_PROD,PER_ALL_PEOPLE_F,41,PREVIOUS_LAST_NAME,VARCHAR2,150,0,PREVIOUS_LAST_NAME
,HR_PROD,PER_ALL_PEOPLE_F,46,RESUME_EXISTS,VARCHAR2,30,0,RESUME_EXISTS
,HR_PROD,PER_ALL_PEOPLE_F,47,RESUME_LAST_UPDATED,DATE,7,0,RESUME_LAST_UPDATED
,HR_PROD,PER_ALL_PEOPLE_F,48,REGISTERED_DISABLED_FLAG,VARCHAR2,30,0,REGISTERED_DISABLED_FLAG
,HR_PROD,PER_ALL_PEOPLE_F,49,SECOND_PASSPORT_EXISTS,VARCHAR2,30,0,SECOND_PASSPORT_EXISTS
,HR_PROD,PER_ALL_PEOPLE_F,50,SEX,VARCHAR2,30,0,SEX
,HR_PROD,PER_ALL_PEOPLE_F,53,TITLE,VARCHAR2,30,0,TITLE
,HR_PROD,PER_ALL_PEOPLE_F,61,RECEIPT_OF_DEATH_CERT_DATE,DATE,7,0,RECEIPT_OF_DEATH_CERT_DATE
,HR_PROD,PER_ALL_PEOPLE_F,69,ATTRIBUTE1,VARCHAR2,150,0,ATTRIBUTE1
,HR_PROD,PER_ALL_PEOPLE_F,70,ATTRIBUTE2,VARCHAR2,150,0,ATTRIBUTE2
,HR_PROD,PER_ALL_PEOPLE_F,71,ATTRIBUTE3,VARCHAR2,150,0,ATTRIBUTE3
,HR_PROD,PER_ALL_PEOPLE_F,72,ATTRIBUTE4,VARCHAR2,150,0,ATTRIBUTE4
,HR_PROD,PER_ALL_PEOPLE_F,73,ATTRIBUTE5,VARCHAR2,150,0,ATTRIBUTE5
,HR_PROD,PER_ALL_PEOPLE_F,74,ATTRIBUTE6,VARCHAR2,150,0,ATTRIBUTE6
,HR_PROD,PER_ALL_PEOPLE_F,75,ATTRIBUTE7,VARCHAR2,150,0,ATTRIBUTE7
,HR_PROD,PER_ALL_PEOPLE_F,99,LAST_UPDATE_DATE,DATETIME,7,0,LAST_UPDATE_DATE
,HR_PROD,PER_ALL_PEOPLE_F,100,LAST_UPDATED_BY,NUMBER,22,0,LAST_UPDATED_BY
,HR_PROD,PER_ALL_PEOPLE_F,101,LAST_UPDATE_LOGIN,NUMBER,22,0,LAST_UPDATE_LOGIN
,HR_PROD,PER_ALL_PEOPLE_F,102,CREATED_BY,NUMBER,22,0,CREATED_BY
,HR_PROD,PER_ALL_PEOPLE_F,103,CREATION_DATE,DATETIME,7,0,CREATION_DATE
,HR_PROD,PER_ALL_PEOPLE_F,104,PER_INFORMATION_CATEGORY,VARCHAR2,30,0,PER_INFORMATION_CATEGORY
,HR_PROD,PER_ALL_PEOPLE_F,105,PER_INFORMATION1,VARCHAR2,150,0,PER_INFORMATION1
,HR_PROD,PER_ALL_PEOPLE_F,106,PER_INFORMATION2,VARCHAR2,150,0,PER_INFORMATION2
,HR_PROD,PER_ALL_PEOPLE_F,107,PER_INFORMATION3,VARCHAR2,150,0,PER_INFORMATION3
,HR_PROD,PER_ALL_PEOPLE_F,108,PER_INFORMATION4,VARCHAR2,150,0,PER_INFORMATION4
,HR_PROD,PER_ALL_PEOPLE_F,109,PER_INFORMATION5,VARCHAR2,150,0,PER_INFORMATION5
,HR_PROD,PER_ALL_PEOPLE_F,110,PER_INFORMATION6,VARCHAR2,150,0,PER_INFORMATION6
,HR_PROD,PER_ALL_PEOPLE_F,111,PER_INFORMATION7,VARCHAR2,150,0,PER_INFORMATION7
,HR_PROD,PER_ALL_PEOPLE_F,112,PER_INFORMATION8,VARCHAR2,150,0,PER_INFORMATION8
,HR_PROD,PER_ALL_PEOPLE_F,113,PER_INFORMATION9,VARCHAR2,150,0,PER_INFORMATION9
,HR_PROD,PER_ALL_PEOPLE_F,114,PER_INFORMATION10,VARCHAR2,150,0,PER_INFORMATION10
,HR_PROD,PER_ALL_PEOPLE_F,115,PER_INFORMATION11,VARCHAR2,150,0,PER_INFORMATION11
,HR_PROD,PER_ALL_PEOPLE_F,116,PER_INFORMATION12,VARCHAR2,150,0,PER_INFORMATION12
,HR_PROD,PER_ALL_PEOPLE_F,117,PER_INFORMATION13,VARCHAR2,150,0,PER_INFORMATION13
,HR_PROD,PER_ALL_PEOPLE_F,118,PER_INFORMATION14,VARCHAR2,150,0,PER_INFORMATION14
,HR_PROD,PER_ALL_PEOPLE_F,135,OBJECT_VERSION_NUMBER,NUMBER,22,0,OBJECT_VERSION_NUMBER
,HR_PROD,PER_ALL_PEOPLE_F,136,DATE_OF_DEATH,DATE,7,0,DATE_OF_DEATH
,HR_PROD,PER_ALL_PEOPLE_F,137,ORIGINAL_DATE_OF_HIRE,DATE,7,0,ORIGINAL_DATE_OF_HIRE
,HR_PROD,PER_ALL_PEOPLE_F,148,PARTY_ID,NUMBER,22,0,PARTY_ID
,HR_PROD,PER_ALL_PEOPLE_F,151,GLOBAL_NAME,VARCHAR2,240,0,GLOBAL_NAME
,HR_PROD,PER_ALL_PEOPLE_F,152,LOCAL_NAME,VARCHAR2,240,0,LOCAL_NAME
,HR_PROD,PER_ALL_POSITIONS,1,POSITION_ID,NUMBER,22,0,POSITION_ID
,HR_PROD,PER_ALL_POSITIONS,2,BUSINESS_GROUP_ID,NUMBER,22,0,BUSINESS_GROUP_ID
,HR_PROD,PER_ALL_POSITIONS,3,JOB_ID,NUMBER,22,0,JOB_ID
,HR_PROD,PER_ALL_POSITIONS,4,ORGANIZATION_ID,NUMBER,22,0,ORGANIZATION_ID
,HR_PROD,PER_ALL_POSITIONS,5,SUCCESSOR_POSITION_ID,NUMBER,22,0,SUCCESSOR_POSITION_ID
,HR_PROD,PER_ALL_POSITIONS,6,RELIEF_POSITION_ID,NUMBER,22,0,RELIEF_POSITION_ID
,HR_PROD,PER_ALL_POSITIONS,7,LOCATION_ID,NUMBER,22,0,LOCATION_ID
,HR_PROD,PER_ALL_POSITIONS,8,POSITION_DEFINITION_ID,NUMBER,22,0,POSITION_DEFINITION_ID
,HR_PROD,PER_ALL_POSITIONS,9,DATE_EFFECTIVE,DATE,7,0,DATE_EFFECTIVE
,HR_PROD,PER_ALL_POSITIONS,10,DATE_END,DATE,7,0,DATE_END
,HR_PROD,PER_ALL_POSITIONS,11,FREQUENCY,VARCHAR2,30,0,FREQUENCY
,HR_PROD,PER_ALL_POSITIONS,12,NAME,VARCHAR2,240,0,NAME
,HR_PROD,PER_ALL_POSITIONS,13,PROBATION_PERIOD,NUMBER,22,0,PROBATION_PERIOD
,HR_PROD,PER_ALL_POSITIONS,14,PROBATION_PERIOD_UNITS,VARCHAR2,30,0,PROBATION_PERIOD_UNITS
,HR_PROD,PER_ALL_POSITIONS,15,REPLACEMENT_REQUIRED_FLAG,VARCHAR2,30,0,REPLACEMENT_REQUIRED_FLAG
,HR_PROD,PER_ALL_POSITIONS,16,TIME_NORMAL_FINISH,VARCHAR2,5,0,TIME_NORMAL_FINISH
,HR_PROD,PER_ALL_POSITIONS,17,TIME_NORMAL_START,VARCHAR2,5,0,TIME_NORMAL_START
,HR_PROD,PER_ALL_POSITIONS,18,WORKING_HOURS,NUMBER,22,0,WORKING_HOURS
,HR_PROD,PER_ALL_POSITIONS,19,REQUEST_ID,NUMBER,22,0,REQUEST_ID
